# Summary generated on 2023-06-16 11:37:12.885093 UTC
#  Unique trajectory;      Beginning      ;        Beginning          ;   IAU;  IAU;   Sol lon ;   App LST ;   RAgeo  ;   +/-  ;   DECgeo ;   +/-  ;  LAMgeo  ;   +/-  ;   BETgeo ;   +/-  ;    Vgeo  ;    +/- ;  LAMhel  ;   +/-  ;   BEThel ;   +/-  ;    Vhel  ;    +/- ;       a    ;   +/-  ;      e    ;   +/-  ;      i    ;   +/-  ;    peri   ;    +/-  ;    node   ;    +/-  ;     Pi    ;   +/-  ;      b    ;   +/-  ;      q    ;   +/-  ;      f    ;   +/-  ;      M    ;   +/-  ;       Q    ;   +/-  ;      n    ;   +/-  ;      T    ;   +/-  ; TisserandJ;   +/-  ;   RAapp  ;   +/-  ;   DECapp ;   +/-  ;  Azim +E ;   +/-  ;    Elev  ;   +/-  ;   Vinit  ;    +/- ;    Vavg  ;    +/- ;    LatBeg   ;   +/-  ;    LonBeg   ;   +/-  ;   HtBeg ;   +/-  ;    LatEnd   ;   +/-  ;    LonEnd   ;   +/-  ;   HtEnd ;   +/-  ; Duration;  Peak ;  Peak Ht;   F  ;  Mass kg;   Qc ; MedianFitErr; Beg in; End in;  Num;      Participating    
#      identifier   ;     Julian date     ;         UTC Time          ;    No; code;     deg   ;     deg   ;    deg   ;  sigma ;    deg   ;  sigma ;    deg   ;  sigma ;     deg  ;  sigma ;    km/s  ;   sigma;    deg   ;  sigma ;     deg  ;  sigma ;    km/s  ;   sigma;      AU    ;  sigma ;           ;  sigma ;    deg    ;  sigma ;     deg   ;   sigma ;     deg   ;   sigma ;    deg    ;  sigma ;    deg    ;  sigma ;     AU    ;  sigma ;    deg    ;  sigma ;     deg   ;  sigma ;      AU    ;  sigma ;   deg/day ;  sigma ;    years  ;  sigma ;           ;  sigma ;    deg   ;  sigma ;    deg   ;  sigma ; of N  deg;  sigma ;     deg  ;  sigma ;    km/s  ;   sigma;    km/s  ;   sigma;    +N deg   ;  sigma ;    +E deg   ;  sigma ;     km  ;  sigma ;    +N deg   ;  sigma ;    +E deg   ;  sigma ;     km  ;  sigma ;   sec   ; AbsMag;     km  ; param; tau=0.7%;  deg ;    arcsec   ;   FOV ;   FOV ; stat;         stations      
# ------------------; --------------------; --------------------------; -----; ----; ----------; ----------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; -----------; -------; ----------; -------; ----------; -------; ----------; --------; ----------; --------; ----------; -------; ----------; -------; ----------; -------; ----------; -------; ----------; -------; -----------; -------; ----------; -------; ----------; -------; ----------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ---------; -------; ------------; -------; ------------; -------; --------; -------; ------------; -------; ------------; -------; --------; -------; --------; ------; --------; -----; --------; -----; ------------; ------; ------; ----; ----------------------
20190901010453_05yu3; 2458727.545068060979; 2019-09-01 01:04:53.880469;    -1;  ...; 158.065761;  11.123188;  60.30001;  0.1831;  +4.38434;  0.3446;  59.08806;  0.1169; -15.92325;  0.3732;  66.85683;  0.1770;  50.98238;  0.2218; -27.28446;  0.5787;  40.00909;  0.2404;    5.653949;  0.4682;   0.834843;  0.0191; 151.647840;  0.5696;  33.363173;   1.0921; 338.071305;   0.0001;  11.434478;  1.0922;  15.139063;    None;   0.933787;  0.0039; 326.641353;  1.0920; 358.257424;  0.4550;   10.374110;  0.9326;   0.073312;  0.0148;  13.443997;  1.5285;  -0.089435;  0.1138;  60.46901;  0.1811;  +4.75364;  0.3424; 117.50048;  0.1142;  31.53111;  0.3756;  68.02716;  0.1746;  65.24913;  0.0751;    44.251085;  0.0006;    14.953507;  0.0009; 109.0376;    0.08;    44.340503;  0.0003;    14.713185;  0.0003;  95.6393;    0.05;     0.44;  -0.75; 100.8105; 0.614; 3.96e-05; 84.87;        49.29;   True;   True;    2; HR000D,SI0001
20190901010516_G2y2l; 2458727.545333948452; 2019-09-01 01:05:16.853146;    -1;  ...; 158.066018;   8.316971;  42.70596;  0.4906;  +6.37436;  0.1865;  42.21693;  0.5065;  -9.56915;  0.1511;  65.90088;  0.0948;  23.28538;  0.7521; -15.02452;  0.2534;  42.25396;  0.2288;  -31.948349; 8.3e+02;   1.017094;  0.0123; 159.283966;  0.3066;  84.856326;   0.9637; 338.073234;   0.0001;  62.929561;  0.9637;  20.628800;    None;   0.546141;  0.0105; 275.149789;  0.9637;        nan;     nan;  -64.442839; 1.7e+03;   0.005458;  0.0019;        nan;     nan;  -1.023568;  0.1078;  43.01255;  0.4866;  +6.72705;  0.1850; 130.20320;  0.6289;  42.25577;  0.2230;  67.02128;  0.0935;  65.34314;  0.0367;    43.566823;  0.0015;    12.068317;  0.0017; 110.8842;    0.11;    43.736169;  0.0006;    11.791285;  0.0019;  84.0736;    0.04;     0.65;  -3.01;  92.4016; 0.689; 4.78e-04; 33.07;        70.05;   True;   True;    2; HR000D,HR0010
20190901010655_em9Bu; 2458727.546474609524; 2019-09-01 01:06:55.406263;    -1;  ...; 158.067121;  12.360202;  96.12919;  0.9308; +29.36575;  0.2112;  95.36909;  0.8125;  +6.04221;  0.2177;  64.64859;  1.2839; 114.54526;  1.8318;  +9.63412;  0.3625;  40.67147;  0.9352;    8.574208; 61.3190;   0.944268;  0.0279; 166.150707;  0.8729;  85.154221;   6.0307; 158.059931;   0.0005; 243.214152;  6.0303;  13.798809;    None;   0.477859;  0.0412;  94.836741;  6.0310;   1.596976;     nan;   16.670557; 1.2e+02;   0.039257;  0.0537;  25.106817;     nan;  -0.213508;  0.4793;  96.00713;  0.9040; +29.54880;  0.2117;  72.10218;  0.6079;  24.69256;  0.6055;  65.88203;  1.2644;  66.76736;  0.6557;    45.196531;  0.0003;    15.714056;  0.0058; 110.0705;    0.39;    45.130872;  0.0004;    15.428353;  0.0020;  99.0868;    0.17;     0.40;  +0.48; 103.6612; 0.584; 1.52e-05; 45.95;        90.29;   True;   True;    4; HR0007,HR000N,HR000S,SI0001
20190901010708_Ew0gr; 2458727.546631041914; 2019-09-01 01:07:08.922021;    -1;  ...; 158.067272;  10.887364; 347.08021;  0.1920;  +1.58237;  0.2306; 348.73446;  0.1688;  +6.55943;  0.2487;  25.24075;  0.2695; 293.27564;  0.3864;  +4.67157;  0.1625;  35.42271;  0.1513;    1.764147;  0.0397;   0.769238;  0.0067;   6.613570;  0.2150; 291.847029;   0.3674; 158.087761;   0.0007;  89.934790;  0.3674;  -6.136692;    None;   0.407098;  0.0044; 248.133899;  0.3674; 340.418186;  0.7346;    3.121197;  0.0822;   0.420632;  0.0134;   2.343166;  0.0801;   3.689101;  0.0643; 348.77689;  0.1802;  +3.72421;  0.2420; 211.27281;  0.1709;  43.65256;  0.2109;  27.45240;  0.2471;  27.77698;  0.0067;    45.875524;  0.0003;    14.185465;  0.0001;  91.2299;    0.03;    45.949278;  0.0002;    14.249634;  0.0001;  81.9617;    0.02;     0.51;  +1.13;  84.8576; 0.688; 3.81e-05; 17.18;        17.56;   True;   True;    3; HR0001,HR0008,HR000Q
20190901011034_es4wO; 2458727.549014170188; 2019-09-01 01:10:34.824304;    -1;  ...; 158.069578;  12.073669;  34.23684;  0.6316; +45.55087;  0.1892;  48.10855;  0.5394; +29.88527;  0.1227;  61.27990;  0.0790;  25.82150;  0.9014; +47.89928;  0.2468;  41.15442;  0.2190;   13.872611; 32.2188;   0.942477;  0.0163; 123.777548;  0.2813; 235.368307;   0.7607; 158.069703;   0.0000;  33.438010;  0.7607; -43.151652;    None;   0.797999;  0.0072; 304.629086;  0.7607; 359.353953;  0.1945;   26.947224; 64.4435;   0.019075;  0.0057;  51.669942; 3.6e+02;  -0.231702;  0.1026;  34.77539;  0.6268; +45.57108;  0.1860;  80.92475;  0.9115;  74.12214;  0.4187;  62.36684;  0.0778;  57.97171;  0.0792;    45.307568;  0.0002;    14.511533;  0.0004;  98.1420;    0.02;    45.303186;  0.0004;    14.472638;  0.0007;  87.1559;    0.03;     0.20;  -0.61;  88.5982; 0.869; 1.59e-05; 32.80;        30.98;   True;   True;    2; HR000S,SI0001
20190901012126_1WxRP; 2458727.556558461860; 2019-09-01 01:21:26.651105;    -1;  ...; 158.076878;  14.419605;  58.05267;  0.1267; +40.70668;  0.2556;  64.72613;  0.0500; +20.03095;  0.2688;  61.24842;  0.5112;  60.37693;  0.0780; +36.66494;  0.2118;  35.13597;  0.5738;    1.695897;  0.1741;   0.416537;  0.0455; 143.086243;  0.2124; 201.127861;   1.3000; 158.075631;   0.0000; 359.203491;  1.2999; -12.503011;    None;   0.989494;  0.0013; 338.868545;  1.3000; 351.980411;  1.2868;    2.402301;  0.3469;   0.446278;  0.0497;   2.208513;  0.3646;   2.238867;  0.2534;  58.35586;  0.1221; +40.73255;  0.2526;  83.18217;  0.3815;  58.02666;  0.1795;  62.41793;  0.5032;  59.49927;  0.2709;    45.858001;  0.0003;    14.133881;  0.0001; 110.0249;    0.07;    45.850972;  0.0002;    14.050092;  0.0000;  99.3666;    0.04;     0.20;  +2.50; 103.9711; 0.568; 1.36e-06; 17.23;        13.59;   True;   True;    2; HR0004,HR000F
20190901012313_ppEkP; 2458727.557796975132; 2019-09-01 01:23:13.658651;    -1;  ...; 158.078076;  17.457559;  38.13960;  0.8715;  -3.89432;  0.8237;  34.45032;  0.8456; -17.90194;  0.8880;  62.60087;  2.1800;   9.09795;  1.9047; -26.27371;  1.1565;  43.46721;  2.0020;   -6.732904; 12.3695;   1.063951;  0.1049; 136.227463;  1.5959;  96.459459;   7.7170; 338.081909;   0.0001;  74.541368;  7.7169;  43.425074;    None;   0.430574;  0.0484; 263.543479;  7.7170;        nan;     nan;  -13.896381; 24.7167;   0.056416;  0.1233;        nan;     nan;  -1.369743;  1.0832;  38.53821;  0.8638;  -3.41421;  0.8270; 152.11516;  1.0228;  39.85353;  0.9010;  63.70021;  2.1480;  63.02597;  1.4430;    42.982584;  0.0041;    16.722497;  0.0047; 106.2415;    0.20;    43.102558;  0.0019;    16.635801;  0.0025;  93.4850;    0.10;     0.32;  -1.77;  96.0738; 0.797; 1.01e-04; 79.96;        98.49;   True;   True;    2; HR000N,SI0001
20190901012955_cygYo; 2458727.562445486430; 2019-09-01 01:29:55.290028;    -1;  ...; 158.082574;  16.614147; 328.23709;  0.0625; -17.93900;  0.4843; 324.26500;  0.1109;  -4.78358;  0.4753;  16.84433;  0.1088; 274.58036;  0.1688;  -2.14507;  0.2057;  37.48537;  0.0488;    2.516749;  0.0269;   0.697248;  0.0039;   2.397593;  0.2273;  66.274040;   0.2029; 338.033661;   0.0069;  44.307701;  0.1960;   2.194845;    None;   0.761951;  0.0021; 293.776587;  0.1960; 349.655681;  0.1647;    4.271548;  0.0559;   0.246856;  0.0038;   3.992644;  0.0646;   3.063960;  0.0215; 333.13198;  0.1213; -11.89566;  0.3908; 225.95993;  0.3181;  20.49531;  0.2705;  19.95781;  0.0910;  17.01693;  0.0322;    45.543813;  0.0002;    14.203565;  0.0009;  83.5393;    0.07;    45.624111;  0.0001;    14.321801;  0.0000;  78.6877;    0.01;     0.75;  +0.72;  83.5393; 0.000; 2.70e-04; 30.39;        13.26;  False;   True;    2; HR0008,HR000F
20190901013052_sc6JO; 2458727.563103340100; 2019-09-01 01:30:52.128585;    -1;  ...; 158.083210;  19.882976;  27.48835;  0.3574; +50.32336;  0.1789;  45.50802;  0.3164; +36.08212;  0.1373;  58.73988;  0.5684;  15.61904;  0.8682; +55.80957;  0.3648;  41.82447;  0.4662;  106.140335; 43.8148;   0.992386;  0.0346; 112.484355;  0.5601; 233.146355;   1.3191; 158.084100;   0.0000;  31.230456;  1.3192; -47.675601;    None;   0.808203;  0.0064; 306.851403;  1.3191; 359.970788;  0.5234;  211.472467; 87.6245;   0.000901;  0.0152; 1.0935e+03; 5.2e+02;  -0.376420;  0.2394;  28.22232;  0.3545; +50.34012;  0.1760;  43.89461;  1.0688;  82.32762;  0.2522;  59.80890;  0.5583;  56.82426;  0.1308;    45.094287;  0.0003;    17.234738;  0.0005; 106.1710;    0.02;    45.082427;  0.0002;    17.218590;  0.0004;  92.3985;    0.01;     0.24;  -1.52;  95.0346; 0.809; 7.64e-05; 88.66;        35.73;   True;   True;    2; HR000G,HR000K
20190901013155_m1mld; 2458727.563838218339; 2019-09-01 01:31:55.622064;    -1;  ...; 158.083921;  41.524440;  35.65014;  0.1551; +52.17527;  0.7567;  52.18627;  0.3390; +35.63037;  0.7101;  56.88454;  0.4432;  26.90896;  0.6760; +59.06148;  0.8495;  38.63726;  0.6225;    3.349899;  0.4076;   0.739452;  0.0385; 114.283108;  0.5113; 227.029404;   4.0255; 158.085155;   0.0000;  25.114560;  4.0255; -41.833314;    None;   0.872808;  0.0176; 312.968525;  4.0255; 354.757723;  2.3270;    5.826990;  0.7983;   0.160752;  0.0477;   6.131239;  1.0300;   1.109320;  0.2773;  36.56948;  0.1515; +52.23096;  0.7507; 333.52896;  4.3161;  83.18401;  0.6047;  57.93892;  0.4348;  58.50013;  0.4018;    46.227654;  0.0013;    38.610971;  0.0002; 104.4661;    0.10;    46.211968;  0.0010;    38.622241;  0.0002;  87.9454;    0.07;     0.28;  -0.65;  95.0165; 0.572; 4.05e-05; 42.33;        28.94;   True;   True;    2; RU0002,RU0003
20190901013251_hWqYz; 2458727.564488057978; 2019-09-01 01:32:51.768209;    -1;  ...; 158.084551;  17.304052; 336.64282;  0.0329;  -8.98913;  0.0784; 335.07299;  0.0573;  +0.71054;  0.0626;  20.17995;  0.0019; 282.00752;  0.0206;  +0.39164;  0.0344;  36.84792;  0.0152;    2.218516;  0.0063;   0.718282;  0.0005;   0.470541;  0.0415; 264.640868;   0.1408; 158.344294;   0.0349;  62.985162;  0.1073;  -0.468485;    None;   0.624996;  0.0006; 275.101064;  0.1073; 346.160973;  0.0681;    3.812036;  0.0119;   0.298271;  0.0012;   3.304414;  0.0141;   3.254325;  0.0060; 339.78267;  0.0292;  -5.06446;  0.0726; 224.01520;  0.0203;  29.17792;  0.0754;  22.83496;  0.0017;  22.63070;  0.0014;    45.802613;  0.0001;    14.163180;  0.0000;  90.2694;    0.01;    45.895059;  0.0000;    14.291241;  0.0000;  82.1969;    0.01;     0.77;  +2.09;  85.3371; 0.611; 4.30e-05; 22.59;        11.39;   True;   True;    3; HR0004,HR0008,HR000Q
20190901013406_K1kIH; 2458727.565353543498; 2019-09-01 01:34:06.546158;    -1;  ...; 158.085388;  16.612221;  44.41430;  0.8120;  +8.81147;  0.5084;  44.57409;  0.9184;  -7.73160;  0.2646;  65.60039;  0.2860;  26.88409;  1.3667; -12.44138;  0.3152;  40.95692;  0.5649;   11.065241;  2.4434;   0.947586;  0.0329; 163.655559;  0.6812;  82.794524;   1.0744; 338.094084;   0.0003;  60.888609;  1.0741;  16.211790;    None;   0.579975;  0.0151; 277.212777;  1.0746; 358.924013;  1.3744;   21.550506;  4.9017;   0.026777;  0.0317;  36.807975; 10.6472;  -0.423777;  0.2600;  44.78319;  0.8064;  +9.13254;  0.5045; 135.96424;  1.4086;  47.88873;  0.0379;  66.69176;  0.2819;  67.46314;  0.3096;    43.362651;  0.0012;    13.137816;  0.0006; 106.9429;    0.07;    43.430406;  0.0017;    13.047833;  0.0008;  95.1924;    0.09;     0.28;  -1.45; 103.0508; 0.331; 5.17e-05; 46.98;        47.32;   True;   True;    2; HR000D,HR0010
20190901013420_8Zz3a; 2458727.565516399685; 2019-09-01 01:34:20.616933;    -1;  ...; 158.085546;  19.252591;  56.95663;  0.6298; +60.91081;  0.1770;  69.82530;  0.4264; +39.76692;  0.1336;  57.57940;  0.0562;  71.70253;  1.2742; +68.17295;  0.1931;  39.67768;  0.0486;    4.839056;  0.0958;   0.791525;  0.0043; 111.787662;  0.2027; 176.961408;   1.0910; 158.086443;   0.0000; 335.047852;  1.0910;   2.821350;    None;   1.008824;  0.0006;   3.036340;  1.0910;   0.216024;  0.0868;    8.669288;  0.1914;   0.092590;  0.0030;  10.644902;  0.3117;   0.638010;  0.0214;  57.41067;  0.6195; +60.71878;  0.1741;  41.79938;  0.2908;  63.04009;  0.3254;  58.73776;  0.0552;  58.44469;  0.0394;    45.430217;  0.0003;    15.720198;  0.0005; 108.5785;    0.02;    45.390886;  0.0002;    15.670309;  0.0003;  96.8891;    0.02;     0.31;  -0.48; 100.5401; 0.688; 2.65e-05; 86.11;        38.19;   True;   True;    4; HR0007,HR000P,HR000S,SI0001
20190901013526_r5LJz; 2458727.566282558721; 2019-09-01 01:35:26.813073;    -1;  ...; 158.086287;  17.975089;  48.50344;  0.0132;  +7.33896;  0.0534;  48.09901;  0.0101; -10.26923;  0.0540;  62.07549;  0.0034;  30.72513;  0.0190; -17.50354;  0.0891;  36.78895;  0.0123;    2.194678;  0.0049;   0.727264;  0.0005; 158.356244;  0.1096;  88.098571;   0.0727; 338.093333;   0.0000;  66.191904;  0.0727;  21.631238;    None;   0.598567;  0.0004; 271.907177;  0.0727; 345.859584;  0.0550;    3.790790;  0.0094;   0.303143;  0.0010;   3.251299;  0.0108;   1.542735;  0.0050;  48.83515;  0.0130;  +7.72498;  0.0528; 135.50462;  0.0267;  43.51093;  0.0509;  63.22550;  0.0034;  62.13009;  0.0108;    45.917602;  0.0000;    14.154866;  0.0000; 111.6066;    0.01;    45.983606;  0.0000;    14.061711;  0.0000; 101.6946;    0.01;     0.28;  +0.24; 106.7091; 0.494; 1.17e-05; 31.03;         5.77;   True;   True;    3; HR0004,HR0008,HR000F
20190901013805_3DQpM; 2458727.568118981086; 2019-09-01 01:38:05.479966;    12;  KCG; 158.088063;  21.454845; 290.12897;  1.9447; +66.11782;  0.5415;   6.11668;  2.2088; +81.94504;  0.8928;  25.96159;  0.6742; 255.51407;  1.0331; +42.51368;  0.7043;  38.04138;  0.4441;    2.857087;  0.5756;   0.650756;  0.0391;  42.753892;  0.7681; 193.882244;   1.3930; 158.092054;   0.0001; 351.974298;  1.3930;  -9.373796;    None;   0.997821;  0.0032; 346.114735;  1.3930; 357.752135;  0.3664;    4.716353;  1.1522;   0.204089;  0.0300;   4.829318;  1.7244;   2.647715;  0.2031; 295.31572;  1.7806; +67.53842;  0.5915; 328.96324;  0.9655;  42.32447;  0.5849;  28.11284;  0.6243;  27.80476;  0.1561;    45.151363;  0.0001;    16.995968;  0.0005;  83.6349;    0.05;    45.113597;  0.0002;    17.028052;  0.0006;  79.1206;    0.06;     0.24;  +0.41;  82.0978; 0.341; 5.50e-05; 86.78;       101.64;   True;   True;    2; HR000G,HR000P
20190901013906_AwIvM; 2458727.568828762509; 2019-09-01 01:39:06.805081;   523;  AGC; 158.088750;  19.203741;   5.44673;  0.4819; +79.51174;  0.0297;  65.99738;  0.1186; +63.54587;  0.0764;  43.37672;  0.0694; 254.34223;  0.1999; +75.19367;  0.0403;  40.17027;  0.0876;    6.160762;  0.3445;   0.836288;  0.0080;  75.277874;  0.0375; 183.503954;   0.1055; 158.091030;   0.0000; 341.594984;  0.1055;  -3.388782;    None;   1.008589;  0.0001; 356.493867;  0.1055; 359.828516;  0.0112;   11.312934;  0.6891;   0.064454;  0.0046;  15.291575;  1.3276;   1.147949;  0.0408;   8.78394;  0.4667; +79.17658;  0.0289; 356.46481;  0.1543;  56.57911;  0.0345;  44.76148;  0.0672;  43.32220;  0.0248;    45.972412;  0.0002;    14.489422;  0.0002; 104.2562;    0.03;    45.919933;  0.0001;    14.494042;  0.0001;  95.2728;    0.02;     0.29;  +1.82; 104.1411; 0.013; 5.53e-06; 43.81;        12.68;   True;   True;    2; HR0008,HR000T
20190901014310_aNGCd; 2458727.571654886939; 2019-09-01 01:43:10.982231;    -1;  ...; 158.091484;  20.953461;  61.45202;  0.6096; -13.93856;  0.2769;  55.95182;  0.6173; -34.06346;  0.4033;  63.35707;  1.0845;  40.37739;  1.3316; -55.24477;  0.8654;  43.19082;  0.9741;   -8.229380;  6.2583;   1.114484;  0.0859; 121.560025;  0.7766;  29.136483;   2.5501; 338.094498;   0.0000;   7.230982;  2.5501;  24.511548;    None;   0.942136;  0.0100; 330.865866;  2.5502;        nan;     nan;  -17.400895; 12.5226;   0.041750;  0.0155;        nan;     nan;  -1.280044;  0.5086;  61.61449;  0.6018; -13.34385;  0.2717; 136.76135;  0.4144;  22.25874;  0.5270;  64.53903;  1.0677;  61.84149;  0.7165;    43.306762;  0.0011;    15.219935;  0.0006; 109.1897;    0.12;    43.415986;  0.0001;    15.078879;  0.0013; 102.2783;    0.11;     0.30;  +0.20; 106.9432; 0.325; 1.66e-05; 45.15;        52.82;   True;   True;    2; HR000D,HR0010
20190901014818_HnYmv; 2458727.575214150362; 2019-09-01 01:48:18.502591;    -1;  ...; 158.094928;  21.627221;  61.48103;  0.4388; +36.21836;  0.3088;  66.48875;  0.3517; +15.07938;  0.3253;  64.19637;  0.0622;  64.30298;  0.6692; +27.18751;  0.5616;  36.55637;  0.0916;    2.105782;  0.0343;   0.523051;  0.0083; 152.761478;  0.5697; 189.833040;   1.6212; 158.092734;   0.0001; 347.925774;  1.6212;  -4.483054;    None;   1.004350;  0.0023; 350.162486;  1.6212; 357.365468;  0.3762;    3.207214;  0.0701;   0.322541;  0.0077;   3.055771;  0.0751;   1.507356;  0.0382;  61.82633;  0.4344; +36.26965;  0.3060;  91.87179;  0.5602;  58.62325;  0.3679;  65.32229;  0.0613;  62.66620;  0.2619;    44.991677;  0.0004;    14.607444;  0.0014; 104.5114;    0.14;    44.994022;  0.0005;    14.504354;  0.0012;  90.9881;    0.15;     0.24;  -0.91;  96.3611; 0.603; 2.80e-05; 86.14;        64.61;   True;   True;    5; HR000D,HR000N,HR000P,HR000S,SI0001
20190901014907_EL722; 2458727.575781236868; 2019-09-01 01:49:07.498865;    -1;  ...; 158.095477;  22.340945;  80.88079;  0.4553;  +6.88925;  0.1437;  80.56709;  0.4686; -16.25035;  0.1513;  66.00459;  0.1730;  90.39686;  0.8838; -27.83789;  0.2291;  39.55010;  0.1171;    4.586089;  0.2026;   0.807675;  0.0081; 150.284088;  0.3250; 315.849867;   1.8286; 338.100750;   0.0000; 293.950617;  1.8286; -20.198598;    None;   0.882020;  0.0101;  44.154118;  1.8285;   3.038737;  0.3110;    8.290158;  0.4000;   0.100355;  0.0073;   9.821196;  0.6390;   0.173367;  0.0593;  80.95830;  0.4492;  +7.21600;  0.1423; 107.11384;  0.3562;  27.60224;  0.3465;  67.22415;  0.1706;  64.67722;  0.1063;    43.037825;  0.0003;    15.116212;  0.0004; 101.7090;    0.04;    43.080604;  0.0005;    14.925934;  0.0010;  93.1307;    0.06;     0.29;  -0.84;  96.7989; 0.572; 3.36e-05; 52.76;        51.10;   True;   True;    2; HR000D,HR0010
20190901015825_n3e1b; 2458727.582242862321; 2019-09-01 01:58:25.783305;    -1;  ...; 158.101729;  24.022076;  42.13587;  0.1183;  +6.02991;  0.2809;  41.56408;  0.0371;  -9.72916;  0.3024;  61.83343;  0.0669;  20.23744;  0.0489; -15.65719;  0.4916;  38.71217;  0.0343;    3.424898;  0.0336;   0.868135;  0.0019; 157.323348;  0.6788; 100.908023;   0.1337; 338.108467;   0.0001;  79.016491;  0.1339;  22.244787;    None;   0.451623;  0.0017; 259.097306;  0.1336; 353.334449;  0.1140;    6.398173;  0.0689;   0.155501;  0.0024;   6.338291;  0.0923;   0.776519;  0.0183;  42.56747;  0.1168;  +6.43362;  0.2774; 152.21981;  0.0454;  47.30407;  0.2992;  62.92398;  0.0658;  60.98806;  0.0386;    46.007564;  0.0002;    14.464801;  0.0002; 110.3644;    0.03;    46.078992;  0.0002;    14.410702;  0.0002; 100.4892;    0.02;     0.22;  +0.98; 103.0911; 0.737; 4.25e-06; 18.67;        11.65;   True;   True;    2; HR000Q,HR000T
20190901015941_HtyQN; 2458727.583113464992; 2019-09-01 01:59:41.003375;    -1;  ...; 158.102572;  24.147040; 263.51081;  0.0784; +43.63225;  0.0819; 258.01569;  0.1309; +66.80020;  0.0853;  15.13216;  0.0327; 250.43177;  0.0205; +21.44276;  0.0541;  38.05039;  0.0177;    2.863331;  0.0125;   0.648099;  0.0015;  21.458780;  0.0542; 185.506044;   0.0497; 158.109574;   0.0000; 343.615618;  0.0497;  -2.011600;    None;   1.007609;  0.0000; 354.488387;  0.0497; 359.102685;  0.0116;    4.719053;  0.0250;   0.203422;  0.0013;   4.845159;  0.0319;   2.869007;  0.0076; 271.05711;  0.0799; +50.58984;  0.0598; 320.87011;  0.0460;  22.26965;  0.0653;  18.58197;  0.0264;  18.14409;  0.0191;    45.691810;  0.0001;    14.275473;  0.0000;  83.8372;    0.01;    45.603292;  0.0001;    14.377998;  0.0001;  78.5926;    0.02;     0.76;  +2.05;  83.6229; 0.041; 3.98e-05; 85.37;        18.78;   True;   True;    3; HR0001,HR0008,HR000F
20190901020005_WXT6V; 2458727.583397274371; 2019-09-01 02:00:05.524506;    -1;  ...; 158.102847;  25.101338;  42.06276;  0.2279;  -1.40721;  0.2432;  39.17229;  0.2080; -16.79348;  0.2672;  62.10722;  0.3733;  15.77004;  0.2579; -25.95671;  0.4101;  40.99363;  0.3940;   11.494838; 38.5080;   0.957674;  0.0178; 141.455529;  0.4811;  93.381931;   1.3190; 338.107157;   0.0000;  71.489088;  1.3190;  38.465018;    None;   0.486531;  0.0078; 266.621189;  1.3190; 358.979802;     nan;   22.503144; 77.0155;   0.025290;  0.0101;  38.972197;     nan;  -0.216445;  0.1987;  42.49841;  0.2260;  -0.95630;  0.2420; 155.73717;  0.2735;  43.32198;  0.2629;  63.19274;  0.3675;  62.28524;  0.2971;    43.058344;  0.0011;    15.108533;  0.0008; 106.8244;    0.06;    43.166316;  0.0002;    15.041970;  0.0004;  94.2567;    0.04;     0.38;  -1.55;  97.6157; 0.733; 9.16e-05; 69.06;        48.61;   True;   True;    2; HR000D,HR0010
20190901021945_0dn5q; 2458727.597058619373; 2019-09-01 02:19:45.864714;    -1;  ...; 158.116064;  30.310998; 107.99578;  0.6840; +35.07986;  0.6102; 105.01320;  0.4917; +12.57531;  0.6707;  55.88701;  0.1144; 134.54700;  0.8482; +19.03223;  0.8794;  37.31824;  0.2165;    2.430396;  0.1243;   0.914298;  0.0037; 139.215105;  2.3098;  48.566513;   0.6672; 158.115769;   0.0002; 206.682282;  0.6673;  29.323215;    None;   0.208289;  0.0041; 131.430525;  0.6671;   9.973121;  0.6739;    4.652504;  0.2474;   0.260129;  0.0169;   3.788927;  0.3011;   1.722165;  0.0819; 107.79410;  0.6719; +35.20256;  0.6060;  70.20526;  0.9286;  32.02764;  0.2188;  57.24732;  0.1122;  56.61296;  0.2817;    44.493154;  0.0005;    15.406163;  0.0012; 104.9009;    0.06;    44.464624;  0.0005;    15.295650;  0.0010;  98.9715;    0.05;     0.20;  +0.23; 101.2323; 0.619; 1.11e-05; 57.08;        88.24;   True;   True;    2; HR000D,HR000N
